,seqnames,start,end,width,strand,Conc,Conc_10.mM,Conc_10.mM,Fold,p.value,FDR
285,chr20,38217997,38218497,501,*,8.03,5.67,8.88,-3.2,9.44E-21,3.03E-18
286,chr1,212485402,212485902,501,*,7.67,5.17,8.53,-3.37,9.88E-21,3.16E-18
287,chrX,154367702,154368202,501,*,6.96,3.63,7.89,-4.26,1.00E-20,3.19E-18
288,chr22,30226666,30227166,501,*,8.49,6.55,9.29,-2.74,1.04E-20,3.29E-18
289,chr7,131538577,131539077,501,*,8.33,6.13,9.17,-3.03,1.21E-20,3.83E-18
290,chr5,52800309,52800809,501,*,7.8,5.25,8.68,-3.43,1.23E-20,3.88E-18
291,chr3,195901123,195901623,501,*,9.18,7.45,9.94,-2.49,1.42E-20,4.45E-18
292,chr2,20595247,20595747,501,*,8.09,5.94,8.92,-2.98,1.45E-20,4.54E-18
293,chr6,1039317,1039817,501,*,8,5.79,8.84,-3.04,1.77E-20,5.53E-18
294,chr2,69945866,69946366,501,*,7.43,4.82,8.31,-3.49,1.84E-20,5.73E-18
295,chr2,155880527,155881027,501,*,7.76,5.17,8.64,-3.47,2.06E-20,6.37E-18
296,chr11,69443828,69444328,501,*,8.47,6.37,9.29,-2.93,2.07E-20,6.38E-18
297,chr20,38135302,38135802,501,*,8.54,6.33,9.37,-3.04,2.07E-20,6.38E-18
298,chr12,7982910,7983410,501,*,8.23,6.26,9.04,-2.78,2.22E-20,6.82E-18
299,chr12,22625048,22625548,501,*,8.65,6.86,9.42,-2.57,2.24E-20,6.84E-18
300,chr9,128912047,128912547,501,*,7.72,5.32,8.57,-3.26,2.42E-20,7.37E-18
301,chr5,133052096,133052596,501,*,8.19,6.18,9,-2.82,2.48E-20,7.54E-18
302,chr1,58783361,58783861,501,*,8.14,5.68,9,-3.32,2.49E-20,7.54E-18
303,chr17,40026671,40027171,501,*,7.61,5.18,8.47,-3.29,3.61E-20,1.09E-17
304,chr17,10114772,10115272,501,*,7.93,5.64,8.77,-3.13,3.77E-20,1.13E-17
305,chr1,85581001,85581501,501,*,8.33,5.25,9.24,-3.99,3.79E-20,1.14E-17
306,chr19,43027050,43027550,501,*,7.3,4.58,8.19,-3.6,4.07E-20,1.21E-17
307,chr7,98285716,98286216,501,*,8.59,6.32,9.44,-3.12,4.57E-20,1.36E-17
308,chr7,105013154,105013654,501,*,9.93,8.26,10.68,-2.43,4.69E-20,1.39E-17
309,chr6,151039522,151040022,501,*,7.21,4.4,8.1,-3.7,4.81E-20,1.42E-17
310,chr8,127907321,127907821,501,*,9.27,7.25,10.08,-2.83,4.96E-20,1.46E-17
311,chr15,40339368,40339868,501,*,8.86,6.3,9.73,-3.44,5.05E-20,1.48E-17
312,chr16,88315447,88315947,501,*,7.73,5.01,8.61,-3.61,5.87E-20,1.72E-17
313,chr5,140323108,140323608,501,*,8.04,5.47,8.91,-3.44,6.26E-20,1.83E-17
314,chr5,1515946,1516446,501,*,8.24,5.22,9.15,-3.93,6.58E-20,1.92E-17
315,chr2,120669821,120670321,501,*,7.54,5.01,8.4,-3.39,6.82E-20,1.98E-17
316,chr2,113241247,113241747,501,*,8.26,6.34,9.06,-2.72,7.07E-20,2.04E-17
317,chr17,1716524,1717024,501,*,8.87,7.12,9.63,-2.52,7.26E-20,2.09E-17
318,chr10,86971563,86972063,501,*,8.12,6.05,8.94,-2.89,7.60E-20,2.18E-17
319,chr11,69948749,69949249,501,*,9.96,8.03,10.76,-2.73,7.97E-20,2.28E-17
320,chr20,50439599,50440099,501,*,8.36,6.36,9.16,-2.81,8.02E-20,2.29E-17
321,chr19,55351735,55352235,501,*,7.34,4.61,8.22,-3.61,8.03E-20,2.29E-17
322,chr22,43127177,43127677,501,*,8.01,5.79,8.84,-3.06,8.14E-20,2.31E-17
323,chr10,79331386,79331886,501,*,8.54,6.74,9.31,-2.57,8.18E-20,2.31E-17
324,chr1,150561628,150562128,501,*,7.93,5.7,8.77,-3.07,8.39E-20,2.37E-17
325,chr16,68264759,68265259,501,*,7.34,4.68,8.22,-3.54,8.66E-20,2.43E-17
326,chr11,133934094,133934594,501,*,7.69,5.01,8.58,-3.57,8.86E-20,2.48E-17
327,chr21,41678549,41679049,501,*,7.74,5.27,8.6,-3.33,9.10E-20,2.54E-17
328,chr5,141514210,141514710,501,*,7.87,5.54,8.72,-3.17,9.24E-20,2.57E-17
329,chr17,75124634,75125134,501,*,8.68,6.95,9.45,-2.5,9.41E-20,2.61E-17
330,chr1,15835305,15835805,501,*,7.43,4.86,8.3,-3.44,9.87E-20,2.73E-17
331,chr19,36214187,36214687,501,*,7.71,5.28,8.57,-3.29,1.03E-19,2.85E-17
332,chr17,72421132,72421632,501,*,8.41,6.57,9.2,-2.63,1.04E-19,2.87E-17
333,chr16,58495481,58495981,501,*,7.58,4.62,8.48,-3.87,1.05E-19,2.89E-17
334,chr17,65360978,65361478,501,*,8.12,6.08,8.94,-2.86,1.06E-19,2.91E-17
335,chr3,140466743,140467243,501,*,8.72,7,9.48,-2.49,1.17E-19,3.19E-17
336,chr10,72297407,72297907,501,*,8.1,5.95,8.93,-2.99,1.22E-19,3.31E-17
337,chr8,30082589,30083089,501,*,7.96,4.82,8.87,-4.05,1.34E-19,3.64E-17
338,chr2,28545242,28545742,501,*,8.36,6.4,9.16,-2.75,1.35E-19,3.66E-17
339,chr6,18122325,18122825,501,*,7.31,4.6,8.19,-3.59,1.38E-19,3.71E-17
340,chr22,30248794,30249294,501,*,8.1,5.82,8.95,-3.13,1.42E-19,3.82E-17
341,chrX,153971208,153971708,501,*,8.48,6.37,9.3,-2.93,1.44E-19,3.85E-17
342,chr6,139373829,139374329,501,*,7.45,4.7,8.34,-3.64,1.51E-19,4.03E-17
343,chr1,155961489,155961989,501,*,7.85,5.25,8.72,-3.47,1.51E-19,4.03E-17
344,chr7,73822896,73823396,501,*,8.53,6.63,9.32,-2.68,1.54E-19,4.08E-17
345,chr5,148913419,148913919,501,*,8.88,7.11,9.65,-2.54,1.70E-19,4.51E-17
346,chr3,139538436,139538936,501,*,8.15,6.16,8.96,-2.79,1.79E-19,4.72E-17
347,chr19,39408181,39408681,501,*,8.15,5.94,8.98,-3.05,1.81E-19,4.77E-17
348,chr12,6335694,6336194,501,*,7.92,5.82,8.74,-2.92,2.17E-19,5.69E-17
349,chr17,75876751,75877251,501,*,8.33,6.03,9.18,-3.15,2.19E-19,5.72E-17
350,chr6,37102277,37102777,501,*,6.95,3.91,7.86,-3.95,2.27E-19,5.92E-17
351,chr3,177358852,177359352,501,*,8.2,5.99,9.04,-3.05,2.46E-19,6.41E-17
352,chr5,149633090,149633590,501,*,7.65,5.06,8.52,-3.46,2.62E-19,6.79E-17
353,chr7,101882505,101883005,501,*,8.73,6.96,9.51,-2.54,2.64E-19,6.83E-17
354,chr19,2817178,2817678,501,*,8.42,6.42,9.22,-2.8,2.70E-19,6.97E-17
355,chr12,52579541,52580041,501,*,7.75,5.48,8.59,-3.12,2.73E-19,7.01E-17
356,chr13,113296557,113297057,501,*,8.33,5.98,9.18,-3.2,2.80E-19,7.20E-17
357,chr17,40322549,40323049,501,*,7.68,5.36,8.52,-3.16,3.00E-19,7.68E-17
358,chr2,9752993,9753493,501,*,7.91,5.6,8.76,-3.16,3.17E-19,8.09E-17
359,chr2,11133237,11133737,501,*,6.91,3.44,7.84,-4.4,3.29E-19,8.37E-17
360,chr10,97882163,97882663,501,*,7.44,4.89,8.31,-3.42,3.30E-19,8.38E-17
361,chr17,81094275,81094775,501,*,8.19,5.9,9.04,-3.14,3.32E-19,8.41E-17
362,chr14,93044438,93044938,501,*,7.51,5.12,8.36,-3.24,3.61E-19,9.10E-17
363,chr10,11881615,11882115,501,*,8.71,6.75,9.52,-2.76,3.67E-19,9.23E-17
364,chr14,106844961,106845461,501,*,7.58,5.24,8.43,-3.19,4.01E-19,1.01E-16
365,chr3,45092635,45093135,501,*,7.9,5.63,8.75,-3.12,4.67E-19,1.17E-16
366,chr1,966503,967003,501,*,8.09,6.07,8.9,-2.83,4.78E-19,1.19E-16
367,chr3,28348645,28349145,501,*,8.29,6.05,9.13,-3.07,4.92E-19,1.22E-16
368,chr7,23531543,23532043,501,*,8.49,6.7,9.26,-2.56,5.07E-19,1.26E-16
369,chr20,50980732,50981232,501,*,7.94,5.33,8.81,-3.49,5.10E-19,1.26E-16
370,chr11,35619446,35619946,501,*,7.45,4.88,8.32,-3.45,5.40E-19,1.33E-16
371,chr1,12550351,12550851,501,*,7.32,4.64,8.2,-3.56,5.41E-19,1.33E-16
372,chr3,45145770,45146270,501,*,7.99,5.46,8.86,-3.4,5.67E-19,1.39E-16
373,chr19,3176614,3177114,501,*,7.49,4.91,8.36,-3.45,5.69E-19,1.39E-16
374,chr12,54373892,54374392,501,*,7.42,4.97,8.28,-3.3,5.85E-19,1.43E-16
375,chr11,108008748,108009248,501,*,8.45,6.47,9.26,-2.79,6.35E-19,1.55E-16
376,chr11,69252361,69252861,501,*,7.92,5.86,8.74,-2.88,6.79E-19,1.65E-16
377,chr1,212513383,212513883,501,*,7.28,4.7,8.15,-3.45,6.84E-19,1.66E-16
378,chr16,88387585,88388085,501,*,7.53,4.79,8.42,-3.64,6.94E-19,1.68E-16
379,chr2,47076738,47077238,501,*,8.39,6.61,9.17,-2.56,7.11E-19,1.71E-16
380,chr2,218896582,218897082,501,*,7.71,5.41,8.56,-3.15,7.53E-19,1.81E-16
381,chr1,48048695,48049195,501,*,6.95,2.93,7.9,-4.97,7.79E-19,1.87E-16
382,chr5,172732690,172733190,501,*,7.32,4.8,8.19,-3.39,8.86E-19,2.12E-16
383,chr2,28359782,28360282,501,*,7.29,4.5,8.18,-3.68,8.87E-19,2.12E-16
384,chr19,41226364,41226864,501,*,8,6,8.81,-2.8,9.25E-19,2.20E-16
385,chr20,2470367,2470867,501,*,8.27,6.31,9.07,-2.76,9.33E-19,2.21E-16
386,chr17,82096055,82096555,501,*,6.85,3.6,7.78,-4.17,9.45E-19,2.24E-16
387,chr20,36050622,36051122,501,*,8.5,6.27,9.34,-3.06,9.90E-19,2.34E-16
388,chrX,41334144,41334644,501,*,8.21,6.02,9.04,-3.01,1.07E-18,2.51E-16
389,chr11,6320129,6320629,501,*,8.12,5.59,8.99,-3.4,1.09E-18,2.57E-16
390,chr11,69079999,69080499,501,*,7.92,5.9,8.74,-2.84,1.10E-18,2.58E-16
391,chr14,75279133,75279633,501,*,8.15,6.01,8.98,-2.96,1.11E-18,2.59E-16
392,chr22,31661492,31661992,501,*,7.76,5.57,8.6,-3.03,1.13E-18,2.64E-16
393,chr5,172859287,172859787,501,*,7.61,5.13,8.47,-3.34,1.17E-18,2.71E-16
394,chr17,28335865,28336365,501,*,8.51,6.42,9.33,-2.91,1.22E-18,2.84E-16
395,chr9,108444330,108444830,501,*,7.63,5.32,8.47,-3.15,1.26E-18,2.92E-16
396,chr6,35468406,35468906,501,*,7.69,5.43,8.53,-3.1,1.29E-18,2.97E-16
397,chr21,43307516,43308016,501,*,8.54,6.77,9.31,-2.54,1.32E-18,3.03E-16
398,chr20,62739663,62740163,501,*,8.43,6.64,9.2,-2.55,1.42E-18,3.26E-16
399,chr6,158026187,158026687,501,*,7.45,4.68,8.34,-3.66,1.55E-18,3.55E-16
400,chr11,70016539,70017039,501,*,8.31,6.44,9.09,-2.65,1.58E-18,3.62E-16
401,chr8,100899838,100900338,501,*,8.85,6.97,9.64,-2.68,1.69E-18,3.85E-16
402,chr15,67105777,67106277,501,*,8.62,6.82,9.4,-2.58,1.75E-18,3.98E-16
403,chr8,8385640,8386140,501,*,7.2,4.06,8.12,-4.06,1.81E-18,4.09E-16
404,chr3,194322754,194323254,501,*,8.13,6.06,8.95,-2.89,1.81E-18,4.09E-16
405,chr3,194487607,194488107,501,*,7.25,4.53,8.13,-3.6,1.85E-18,4.17E-16
406,chr5,146447238,146447738,501,*,7.99,5.95,8.81,-2.86,1.89E-18,4.24E-16
407,chr3,156816449,156816949,501,*,7.53,5.02,8.39,-3.37,1.90E-18,4.27E-16
408,chr8,125656390,125656890,501,*,10.75,9.39,11.44,-2.05,1.93E-18,4.31E-16
409,chr5,132259084,132259584,501,*,7.31,4.78,8.18,-3.4,1.93E-18,4.32E-16
410,chr17,49968724,49969224,501,*,7.22,4.44,8.11,-3.67,1.94E-18,4.32E-16
411,chr13,109156777,109157277,501,*,7.32,4.48,8.21,-3.74,1.95E-18,4.34E-16
412,chr15,60376528,60377028,501,*,8.39,6.49,9.18,-2.68,1.96E-18,4.35E-16
413,chr17,50866936,50867436,501,*,7.72,5.43,8.57,-3.13,2.02E-18,4.46E-16
414,chr2,177618555,177619055,501,*,7.47,5.11,8.32,-3.21,2.26E-18,4.99E-16
415,chr12,45990061,45990561,501,*,7.51,4.84,8.39,-3.55,2.51E-18,5.52E-16
416,chr21,36429372,36429872,501,*,7.6,5.05,8.48,-3.43,2.53E-18,5.56E-16
417,chr10,97764941,97765441,501,*,7.67,5.45,8.5,-3.05,2.59E-18,5.68E-16
418,chr11,69420563,69421063,501,*,8.15,6.12,8.96,-2.85,2.70E-18,5.90E-16
419,chr17,41506960,41507460,501,*,8.1,5.97,8.93,-2.96,2.83E-18,6.17E-16
420,chr21,37563923,37564423,501,*,8.1,5.87,8.93,-3.07,3.09E-18,6.72E-16
421,chr5,14144196,14144696,501,*,7.81,5.47,8.66,-3.19,3.13E-18,6.79E-16
422,chr8,26450254,26450754,501,*,8.31,6.31,9.12,-2.81,3.23E-18,6.99E-16
423,chr3,10320599,10321099,501,*,7.18,4.57,8.05,-3.48,3.27E-18,7.06E-16
424,chr2,129816828,129817328,501,*,7.55,5.16,8.4,-3.25,3.34E-18,7.19E-16
425,chr6,42136530,42137030,501,*,7.86,5.79,8.67,-2.88,3.48E-18,7.47E-16
426,chr20,58307438,58307938,501,*,7.58,5.28,8.42,-3.14,3.60E-18,7.73E-16
427,chr1,9078776,9079276,501,*,6.97,3.77,7.89,-4.12,3.62E-18,7.75E-16
428,chr8,142676312,142676812,501,*,7.29,4.78,8.16,-3.38,3.79E-18,8.09E-16
429,chr13,24129516,24130016,501,*,7.73,5.29,8.59,-3.3,3.82E-18,8.13E-16
430,chr11,83193737,83194237,501,*,7.64,5.09,8.51,-3.42,3.85E-18,8.17E-16
431,chr17,39980787,39981287,501,*,7.73,5.52,8.56,-3.04,4.02E-18,8.52E-16
432,chr8,22598294,22598794,501,*,7.7,5.47,8.54,-3.07,4.06E-18,8.59E-16
433,chr11,33735610,33736110,501,*,7.24,4.66,8.11,-3.45,4.13E-18,8.72E-16
434,chrX,154369942,154370442,501,*,7.68,5.53,8.51,-2.98,4.25E-18,8.94E-16
435,chr3,121749012,121749512,501,*,7.62,5.36,8.46,-3.1,4.30E-18,9.04E-16
436,chr3,194070308,194070808,501,*,7.73,5.61,8.56,-2.95,4.36E-18,9.14E-16
437,chr2,239246449,239246949,501,*,7.82,5.7,8.64,-2.94,4.40E-18,9.20E-16
438,chr12,45216328,45216828,501,*,7.6,5.23,8.45,-3.22,4.73E-18,9.87E-16
439,chr10,114320291,114320791,501,*,7.84,5.54,8.69,-3.15,4.79E-18,9.98E-16
440,chr9,95875491,95875991,501,*,8.53,6.84,9.29,-2.46,4.84E-18,1.00E-15
441,chr3,41961677,41962177,501,*,7.56,4.96,8.44,-3.47,4.95E-18,1.03E-15
442,chr17,75646102,75646602,501,*,6.95,3.77,7.86,-4.09,5.11E-18,1.06E-15
443,chr7,603934,604434,501,*,8.73,6.93,9.51,-2.58,5.20E-18,1.07E-15
444,chr5,132102825,132103325,501,*,8.62,6.25,9.47,-3.22,5.25E-18,1.08E-15
445,chr7,1950885,1951385,501,*,7.55,5.1,8.41,-3.3,5.38E-18,1.10E-15
446,chr11,65899904,65900404,501,*,8.71,6.75,9.51,-2.76,5.95E-18,1.22E-15
447,chr20,25309965,25310465,501,*,9.01,7.12,9.8,-2.67,6.01E-18,1.23E-15
448,chr16,88265367,88266365,999,*,7.2,4.56,8.08,-3.53,6.08E-18,1.24E-15
449,chrX,12975295,12975795,501,*,8.04,5.87,8.87,-3,6.39E-18,1.30E-15
450,chr17,17836438,17836938,501,*,8.13,5.97,8.96,-2.98,6.50E-18,1.32E-15
451,chr12,49130636,49131136,501,*,7.83,5.44,8.68,-3.24,6.54E-18,1.32E-15
452,chr11,536910,537410,501,*,8.14,5.85,8.98,-3.13,6.70E-18,1.35E-15
453,chr3,197001928,197002428,501,*,8.05,6.1,8.85,-2.75,6.81E-18,1.37E-15
454,chr22,35372107,35372607,501,*,7.29,4.77,8.16,-3.39,6.81E-18,1.37E-15
455,chr16,87861267,87861767,501,*,6.59,3.1,7.52,-4.42,6.81E-18,1.37E-15
456,chrX,48597738,48598238,501,*,8.2,5.88,9.05,-3.16,7.00E-18,1.40E-15
457,chr5,980436,980936,501,*,7.33,4.89,8.19,-3.3,7.30E-18,1.46E-15
458,chr2,111702261,111702761,501,*,7.6,5.4,8.43,-3.03,7.50E-18,1.50E-15
459,chr21,43767758,43768258,501,*,8.11,6,8.94,-2.93,7.69E-18,1.53E-15
460,chr12,112409128,112409628,501,*,7.93,5.89,8.74,-2.85,7.77E-18,1.54E-15
461,chr19,11381798,11382298,501,*,7.74,5.45,8.58,-3.13,7.80E-18,1.55E-15
462,chr20,54172941,54173441,501,*,7.28,4.76,8.15,-3.39,7.83E-18,1.55E-15
463,chr13,110869496,110869996,501,*,8.47,6.36,9.29,-2.93,8.07E-18,1.59E-15
464,chr1,219711294,219711794,501,*,7.68,5.44,8.51,-3.08,8.53E-18,1.68E-15
465,chr12,122944763,122945263,501,*,8.05,5.8,8.89,-3.09,8.71E-18,1.71E-15
466,chr22,38981528,38982028,501,*,7.98,5.93,8.8,-2.87,1.02E-17,2.00E-15
467,chr1,234981045,234981545,501,*,8.07,6.11,8.87,-2.77,1.07E-17,2.09E-15
468,chr6,136289418,136289918,501,*,8.18,6.12,8.99,-2.87,1.07E-17,2.09E-15
469,chr1,12549231,12549731,501,*,8.52,6.25,9.36,-3.11,1.11E-17,2.16E-15
470,chr10,3785819,3786319,501,*,8.3,6.25,9.11,-2.86,1.11E-17,2.16E-15
471,chr20,25223761,25224261,501,*,7.1,4.25,7.99,-3.74,1.11E-17,2.16E-15
472,chr1,235068055,235068555,501,*,8.47,6.45,9.27,-2.83,1.14E-17,2.20E-15
473,chr19,19256543,19257043,501,*,7.07,4.23,7.96,-3.73,1.22E-17,2.36E-15
474,chrX,150689501,150690001,501,*,6.84,3.33,7.78,-4.45,1.24E-17,2.40E-15
475,chr1,26351093,26351593,501,*,8.68,6.87,9.46,-2.59,1.28E-17,2.46E-15
476,chr4,5759256,5759756,501,*,8,5.89,8.82,-2.93,1.31E-17,2.51E-15
477,chr11,71787675,71788175,501,*,7.04,4.37,7.93,-3.55,1.34E-17,2.57E-15
478,chr4,3837305,3837805,501,*,7.39,4.94,8.26,-3.32,1.35E-17,2.57E-15
479,chr4,182809291,182809791,501,*,6.74,3.68,7.65,-3.97,1.50E-17,2.87E-15
480,chr6,32195906,32196406,501,*,8.91,6.65,9.75,-3.1,1.55E-17,2.96E-15
481,chr3,38030553,38031053,501,*,7.07,4.39,7.96,-3.56,1.57E-17,2.99E-15
482,chr11,2940216,2940716,501,*,7.53,5.25,8.37,-3.12,1.59E-17,3.01E-15
483,chr20,58018078,58018578,501,*,8.74,6.81,9.54,-2.73,1.67E-17,3.16E-15
484,chr8,22226979,22227479,501,*,7.26,4.59,8.14,-3.55,1.71E-17,3.23E-15
485,chr9,137311389,137311889,501,*,8.25,6.28,9.05,-2.78,1.82E-17,3.44E-15
486,chr8,6707705,6708205,501,*,6.95,4.18,7.84,-3.67,1.95E-17,3.67E-15
487,chr8,630064,630564,501,*,7.45,5.18,8.29,-3.11,2.01E-17,3.78E-15
488,chr17,36534988,36535488,501,*,8.07,6.19,8.85,-2.66,2.02E-17,3.79E-15
489,chr12,132887699,132888199,501,*,7.92,5.93,8.73,-2.8,2.09E-17,3.91E-15
490,chr11,93784432,93784932,501,*,7.7,5.52,8.53,-3.01,2.18E-17,4.07E-15
491,chr2,20578467,20578967,501,*,9.07,7.28,9.85,-2.56,2.29E-17,4.26E-15
492,chr8,8295312,8295812,501,*,7.62,5.29,8.47,-3.18,2.38E-17,4.42E-15
493,chr10,78972804,78973304,501,*,7.91,5.97,8.71,-2.74,2.51E-17,4.66E-15
494,chr14,55129409,55129909,501,*,6.59,3.21,7.52,-4.31,2.54E-17,4.70E-15
495,chr19,43249510,43250010,501,*,6.85,3.88,7.76,-3.88,2.62E-17,4.83E-15
496,chr13,41614225,41614725,501,*,8.05,6.17,8.84,-2.67,2.63E-17,4.84E-15
497,chr16,89560793,89561293,501,*,7.48,5.21,8.32,-3.11,2.83E-17,5.20E-15
498,chr19,2517672,2518172,501,*,7.23,4.72,8.1,-3.38,2.94E-17,5.39E-15
499,chr11,118358984,118359484,501,*,7.65,5.57,8.47,-2.9,2.98E-17,5.45E-15
500,chr6,158852576,158853076,501,*,8.71,6.8,9.51,-2.71,3.06E-17,5.58E-15
501,chr3,41246809,41247309,501,*,7.37,5.05,8.22,-3.17,3.23E-17,5.90E-15
502,chr21,43345706,43346206,501,*,6.82,3.94,7.72,-3.78,3.49E-17,6.35E-15
503,chr5,134225539,134226039,501,*,8.25,6.19,9.06,-2.87,3.55E-17,6.45E-15
504,chr3,160565711,160566211,501,*,8.48,6.82,9.23,-2.41,3.56E-17,6.46E-15
505,chr18,11851532,11852032,501,*,7.78,5.62,8.61,-2.99,3.62E-17,6.54E-15
506,chr7,90245209,90245709,501,*,7.38,5.07,8.23,-3.16,3.70E-17,6.69E-15
507,chr5,142235833,142236333,501,*,8.74,6.66,9.56,-2.89,3.88E-17,6.99E-15
508,chr22,46830126,46830626,501,*,7.77,5.74,8.59,-2.85,4.61E-17,8.30E-15
509,chr12,108856509,108857009,501,*,7.53,5.37,8.36,-2.99,4.67E-17,8.38E-15
510,chr17,72413962,72414462,501,*,7.99,5.87,8.81,-2.94,4.82E-17,8.63E-15
511,chr12,3304107,3304607,501,*,7.6,5.48,8.42,-2.94,5.13E-17,9.18E-15
512,chr12,46267541,46268041,501,*,7.67,5.47,8.5,-3.03,5.15E-17,9.20E-15
513,chr1,58784524,58785024,501,*,8.04,5.89,8.87,-2.99,5.63E-17,1.00E-14
514,chr14,75176266,75176766,501,*,7.74,5.49,8.58,-3.09,5.79E-17,1.03E-14
515,chr2,111618429,111618929,501,*,7.42,5.16,8.26,-3.11,6.23E-17,1.11E-14
516,chr5,132294402,132294902,501,*,7.44,5.24,8.28,-3.04,7.10E-17,1.26E-14
517,chr1,3322673,3323173,501,*,7.33,4.98,8.18,-3.2,7.22E-17,1.28E-14
518,chr10,43407969,43408469,501,*,7.22,4.58,8.1,-3.51,7.55E-17,1.33E-14
519,chrX,16161180,16161680,501,*,7.47,4.77,8.36,-3.59,7.57E-17,1.33E-14
520,chr12,103801762,103802262,501,*,6.86,4.07,7.75,-3.67,7.62E-17,1.34E-14
521,chr1,115670834,115671334,501,*,7.04,4.43,7.92,-3.49,8.14E-17,1.43E-14
522,chr17,57663335,57663835,501,*,7.24,4.67,8.11,-3.45,8.37E-17,1.47E-14
523,chr7,101598476,101598976,501,*,7.63,5.52,8.45,-2.93,8.58E-17,1.50E-14
524,chrX,48488111,48488611,501,*,9.21,7.77,9.92,-2.15,9.01E-17,1.57E-14
525,chr2,9287328,9287828,501,*,8.31,6.58,9.08,-2.5,9.16E-17,1.59E-14
526,chr15,100802521,100803021,501,*,7.52,5.3,8.36,-3.06,9.37E-17,1.63E-14
527,chr17,932647,933147,501,*,8.03,6.08,8.83,-2.75,9.41E-17,1.63E-14
528,chr1,234978248,234978748,501,*,7.99,5.88,8.81,-2.92,9.47E-17,1.64E-14
529,chr17,32350089,32350589,501,*,8.4,6.59,9.18,-2.59,9.88E-17,1.71E-14
530,chr1,156114813,156115313,501,*,7.17,4.65,8.04,-3.4,1.01E-16,1.73E-14
531,chr7,74480658,74481158,501,*,7.97,5.82,8.79,-2.97,1.02E-16,1.76E-14
532,chr19,42880621,42881121,501,*,7.89,5.63,8.73,-3.1,1.09E-16,1.87E-14
533,chr17,63446632,63447132,501,*,7.58,5.49,8.4,-2.91,1.09E-16,1.87E-14
534,chr2,47035125,47035625,501,*,8.83,7.2,9.57,-2.37,1.11E-16,1.91E-14
535,chr6,52420304,52420804,501,*,7.32,4.77,8.19,-3.42,1.12E-16,1.91E-14
536,chr14,99574566,99575066,501,*,7.04,4.48,7.92,-3.43,1.16E-16,1.98E-14
537,chr3,157088785,157089285,501,*,7.92,6.04,8.71,-2.67,1.18E-16,2.00E-14
538,chr20,62337781,62338281,501,*,7.04,3.64,7.97,-4.33,1.20E-16,2.04E-14
539,chr20,35953973,35954473,501,*,7.91,5.73,8.75,-3.02,1.29E-16,2.18E-14
540,chr2,120399350,120399850,501,*,8.23,6.52,8.99,-2.47,1.32E-16,2.23E-14
541,chr19,46201451,46201951,501,*,8.23,6.46,9,-2.55,1.39E-16,2.34E-14
542,chr17,3668140,3668640,501,*,7.45,5.25,8.29,-3.04,1.40E-16,2.36E-14
543,chr5,149606089,149606589,501,*,8.45,6.85,9.19,-2.34,1.44E-16,2.42E-14
544,chr22,50245975,50246475,501,*,6.32,2.41,7.27,-4.87,1.44E-16,2.42E-14
545,chr12,52440157,52440657,501,*,7.04,4.3,7.93,-3.62,1.45E-16,2.43E-14
546,chrX,45850696,45851196,501,*,7.65,5.13,8.52,-3.39,1.47E-16,2.46E-14
547,chr7,142812958,142813458,501,*,8.29,6.47,9.06,-2.59,1.71E-16,2.86E-14
548,chr12,64404615,64405115,501,*,7.62,5.2,8.48,-3.29,1.73E-16,2.89E-14
549,chr6,26156782,26157282,501,*,7.88,5.87,8.69,-2.82,1.86E-16,3.09E-14
550,chr6,142946899,142947399,501,*,7.42,5.24,8.25,-3.01,1.87E-16,3.10E-14
551,chr19,1265945,1266445,501,*,7.62,5.02,8.5,-3.48,1.90E-16,3.15E-14
552,chr21,41715122,41715622,501,*,8.37,6.04,9.22,-3.18,1.99E-16,3.29E-14
553,chr4,7972089,7972589,501,*,7.44,4.99,8.3,-3.31,2.14E-16,3.54E-14
554,chr14,75258541,75259041,501,*,7.23,4.53,8.11,-3.58,2.32E-16,3.83E-14
555,chr2,74198652,74199152,501,*,7.88,5.82,8.69,-2.87,2.34E-16,3.86E-14
556,chr9,33290573,33291073,501,*,8.31,6.37,9.11,-2.74,2.41E-16,3.96E-14
557,chr17,6651762,6652262,501,*,7.68,5.23,8.54,-3.31,2.42E-16,3.97E-14
558,chr16,74296915,74297415,501,*,7.88,5.89,8.68,-2.79,2.46E-16,4.02E-14
559,chr8,93916145,93916645,501,*,7.74,5.74,8.54,-2.8,2.55E-16,4.17E-14
560,chr5,1004052,1004552,501,*,7.15,4.75,8.01,-3.26,2.59E-16,4.23E-14
561,chr16,21512018,21512518,501,*,7.24,4.81,8.1,-3.29,2.61E-16,4.24E-14
562,chr19,15836235,15836735,501,*,7.67,5.61,8.48,-2.87,2.65E-16,4.30E-14
563,chr16,88234240,88234740,501,*,7.42,4.54,8.32,-3.78,2.86E-16,4.64E-14
564,chr11,95790537,95791037,501,*,7.57,5.51,8.39,-2.88,2.87E-16,4.65E-14
565,chr19,23549671,23550171,501,*,7.34,4.96,8.19,-3.23,2.90E-16,4.69E-14
566,chr2,120935237,120935737,501,*,7.71,5.32,8.56,-3.24,3.00E-16,4.84E-14
567,chr17,75832276,75832776,501,*,7.81,5.77,8.62,-2.85,3.06E-16,4.92E-14
568,chr13,113448747,113449247,501,*,7.54,5.34,8.38,-3.04,3.14E-16,5.04E-14
569,chr17,49453626,49454126,501,*,7.98,6.16,8.75,-2.59,3.16E-16,5.08E-14
